Date,Open,High,Low,Close,Volume,Open_Interest
2015-02-20 00:00:00-05:00,1206.5,1213.099976,1199.099976,1204.400024,51.0,0.0
2015-02-23 00:00:00-05:00,1201.300049,1203.300049,1191.599976,1200.300049,268.0,0.0
2015-02-24 00:00:00-05:00,1203.400024,1203.5,1193.800049,1196.900024,151.0,0.0
2015-02-25 00:00:00-05:00,1204.300049,1204.599976,1201.0,1201.0,570.0,0.0
2015-02-26 00:00:00-05:00,1204.800049,1219.0,1204.800049,1209.599976,560.0,0.0
2015-02-27 00:00:00-05:00,1207.699951,1217.800049,1204.5,1212.599976,195.0,0.0
2015-03-02 00:00:00-05:00,1214.300049,1222.699951,1204.900024,1207.699951,124.0,0.0
2015-03-03 00:00:00-05:00,1201.5,1212.0,1195.0,1204.0,51.0,0.0
2015-03-04 00:00:00-05:00,1204.800049,1206.900024,1198.0,1200.599976,27.0,0.0
2015-03-05 00:00:00-05:00,1201.699951,1205.400024,1195.900024,1195.900024,29.0,0.0
2015-03-06 00:00:00-05:00,1195.0,1195.699951,1163.699951,1164.099976,168.0,0.0
2015-11-02 00:00:00-05:00,1137.900024,1138.699951,1132.599976,1135.800049,180.0,0.0
2015-11-03 00:00:00-05:00,1133.300049,1134.699951,1114.199951,1114.199951,185.0,0.0
2015-11-04 00:00:00-05:00,1119.0,1121.900024,1106.5,1106.5,141.0,0.0
2015-11-05 00:00:00-05:00,1107.900024,1110.699951,1104.400024,1104.400024,84.0,0.0
2015-11-06 00:00:00-05:00,1105.199951,1109.5,1084.800049,1087.599976,78.0,0.0
2015-11-09 00:00:00-05:00,1088.599976,1088.599976,1087.900024,1087.900024,5.0,0.0
2015-11-10 00:00:00-05:00,1090.099976,1091.300049,1085.0,1088.199951,18.0,0.0
2015-11-11 00:00:00-05:00,1091.400024,1091.400024,1084.199951,1084.699951,15.0,0.0
2015-11-12 00:00:00-05:00,1086.0,1086.599976,1080.800049,1080.800049,4.0,0.0
2015-11-13 00:00:00-05:00,1083.099976,1085.900024,1080.800049,1080.800049,23.0,0.0
2015-11-16 00:00:00-05:00,1092.0,1092.400024,1083.699951,1083.699951,11.0,0.0
2015-11-17 00:00:00-05:00,1075.5,1075.800049,1065.099976,1068.699951,6.0,0.0
2015-11-18 00:00:00-05:00,1064.0,1071.900024,1064.0,1068.800049,5.0,0.0
2015-11-19 00:00:00-05:00,1077.400024,1082.400024,1077.400024,1078.0,10.0,0.0
2015-11-20 00:00:00-05:00,1082.900024,1082.900024,1076.400024,1076.400024,5.0,0.0
2015-11-23 00:00:00-05:00,1070.0,1071.5,1066.800049,1066.800049,57.0,0.0
2015-11-24 00:00:00-05:00,1073.199951,1079.400024,1073.199951,1074.300049,222.0,0.0
2015-11-25 00:00:00-05:00,1070.199951,1072.0,1068.5,1070.5,60294.3,0.0
2015-11-27 00:00:00-05:00,1070.699951,1074.199951,1051.099976,1056.199951,52133.0,0.0
2015-11-30 00:00:00-05:00,1056.5,1068.400024,1052.099976,1065.800049,4601.0,0.0
2015-12-01 00:00:00-05:00,1064.599976,1074.599976,1063.400024,1063.800049,3441.0,0.0
2015-12-02 00:00:00-05:00,1068.699951,1069.5,1049.599976,1054.199951,503.0,0.0
2015-12-03 00:00:00-05:00,1054.400024,1064.599976,1046.199951,1061.699951,1161.0,0.0
2015-12-04 00:00:00-05:00,1063.0,1088.800049,1058.699951,1084.5,889.0,0.0
2015-12-07 00:00:00-05:00,1084.900024,1086.5,1067.400024,1076.400024,656.0,0.0
2015-12-08 00:00:00-05:00,1071.0,1078.400024,1069.599976,1076.300049,306.0,0.0
2015-12-09 00:00:00-05:00,1075.099976,1086.0,1070.599976,1077.599976,386.0,0.0
2015-12-10 00:00:00-05:00,1073.0,1076.300049,1071.699951,1073.099976,226.0,0.0
2015-12-11 00:00:00-05:00,1067.800049,1079.400024,1064.400024,1076.900024,410.0,0.0
2015-12-14 00:00:00-05:00,1074.0,1076.699951,1060.0,1064.699951,509.0,0.0
2015-12-15 00:00:00-05:00,1064.599976,1066.199951,1061.800049,1062.900024,220.0,0.0
2015-12-16 00:00:00-05:00,1064.800049,1078.699951,1064.300049,1078.0,81.0,0.0
2015-12-17 00:00:00-05:00,1072.599976,1072.599976,1050.5,1050.800049,56.0,0.0
2015-12-18 00:00:00-05:00,1053.699951,1070.300049,1052.699951,1066.199951,253.0,0.0
2015-12-21 00:00:00-05:00,1070.199951,1081.900024,1070.199951,1081.900024,26.0,0.0
2015-12-22 00:00:00-05:00,1078.599976,1078.599976,1073.800049,1074.800049,106.0,0.0
2015-12-23 00:00:00-05:00,1074.5,1074.800049,1069.400024,1069.400024,202.0,0.0
2015-12-24 00:00:00-05:00,1074.300049,1077.800049,1073.5,1077.199951,24.0,0.0
2015-12-28 00:00:00-05:00,1077.900024,1098.800049,1070.5,1070.5,361.0,0.0
2015-12-29 00:00:00-05:00,1079.099976,1079.699951,1077.5,1077.5,252.0,0.0
2015-12-30 00:00:00-05:00,1068.599976,1070.199951,1059.699951,1060.099976,71.0,0.0
2015-12-31 00:00:00-05:00,1061.900024,1062.0,1058.5,1060.300049,10.0,0.0
2016-01-04 00:00:00-05:00,1063.400024,1082.5,1063.199951,1075.099976,143.0,0.0
2016-01-05 00:00:00-05:00,1075.599976,1081.5,1075.300049,1078.400024,82.0,0.0
2016-01-06 00:00:00-05:00,1081.599976,1093.699951,1081.599976,1091.900024,52.0,0.0
2016-01-07 00:00:00-05:00,1091.599976,1109.400024,1091.599976,1107.699951,122.0,0.0
2016-01-08 00:00:00-05:00,1111.099976,1111.099976,1093.0,1097.800049,98.0,0.0
2016-01-11 00:00:00-05:00,1105.699951,1107.900024,1096.5,1096.5,43.0,0.0
2016-01-12 00:00:00-05:00,1093.800049,1098.5,1084.0,1085.599976,87.0,0.0
2016-01-13 00:00:00-05:00,1081.5,1093.900024,1081.5,1087.5,50.0,0.0
2016-01-14 00:00:00-05:00,1091.5,1091.5,1073.699951,1073.900024,59.0,0.0
2016-01-15 00:00:00-05:00,1085.0,1095.800049,1081.800049,1091.5,44.0,0.0
2016-01-19 00:00:00-05:00,1089.800049,1094.400024,1084.900024,1089.900024,17.0,0.0
2016-01-20 00:00:00-05:00,1099.800049,1109.800049,1099.800049,1107.099976,30.0,0.0
2016-01-21 00:00:00-05:00,1103.599976,1103.599976,1094.099976,1099.099976,16.0,0.0
2016-01-22 00:00:00-05:00,1098.0,1103.199951,1097.199951,1097.199951,4.0,0.0
2016-01-25 00:00:00-05:00,1099.300049,1109.300049,1099.300049,1106.199951,8.0,0.0
2016-01-26 00:00:00-05:00,1115.099976,1121.699951,1114.300049,1121.699951,181.0,0.0
2016-01-27 00:00:00-05:00,1117.800049,1117.800049,1115.800049,1116.099976,45742.2,0.0
2016-01-28 00:00:00-05:00,1125.400024,1125.699951,1109.800049,1115.599976,52861.0,0.0
2016-01-29 00:00:00-05:00,1114.400024,1118.599976,1108.800049,1116.400024,6955.0,0.0
2016-02-01 00:00:00-05:00,1116.699951,1130.0,1115.300049,1127.900024,1682.0,0.0
2016-02-02 00:00:00-05:00,1128.300049,1131.400024,1123.0,1127.300049,1230.0,0.0
2016-02-03 00:00:00-05:00,1128.5,1146.0,1125.0,1141.300049,1630.0,0.0
2016-02-04 00:00:00-05:00,1142.5,1157.599976,1141.0,1157.599976,771.0,0.0
2016-02-05 00:00:00-05:00,1155.599976,1174.800049,1146.0,1157.800049,877.0,0.0
2016-02-08 00:00:00-05:00,1173.5,1200.400024,1165.0,1197.900024,931.0,0.0
2016-02-09 00:00:00-05:00,1188.699951,1199.199951,1186.699951,1198.699951,700.0,0.0
2016-02-10 00:00:00-05:00,1189.800049,1197.699951,1182.099976,1194.699951,671.0,0.0
2016-02-11 00:00:00-05:00,1205.599976,1260.800049,1204.599976,1247.900024,995.0,0.0
2016-02-12 00:00:00-05:00,1247.800049,1247.800049,1233.5,1239.099976,250.0,0.0
2016-02-16 00:00:00-05:00,1233.099976,1233.599976,1193.599976,1207.900024,422.0,0.0
2016-02-17 00:00:00-05:00,1196.5,1212.900024,1196.5,1211.099976,53.0,0.0
2016-02-18 00:00:00-05:00,1209.599976,1239.199951,1201.599976,1226.099976,315.0,0.0
2016-02-19 00:00:00-05:00,1230.800049,1232.800049,1221.800049,1230.400024,76.0,0.0
2016-02-22 00:00:00-05:00,1226.099976,1226.099976,1203.0,1209.5,280.0,0.0
2016-02-23 00:00:00-05:00,1207.400024,1226.099976,1207.400024,1222.300049,351.0,0.0
2016-02-24 00:00:00-05:00,1230.0,1250.099976,1230.0,1238.699951,111.0,0.0
2016-02-25 00:00:00-05:00,1239.400024,1241.5,1235.0,1238.199951,1349.0,0.0
2016-02-26 00:00:00-05:00,1232.400024,1239.099976,1212.199951,1219.800049,656.0,0.0
2016-02-29 00:00:00-05:00,1218.599976,1241.0,1218.599976,1233.900024,580.0,0.0
2016-03-01 00:00:00-05:00,1240.5,1248.400024,1229.0,1230.300049,477.0,0.0
2016-03-02 00:00:00-05:00,1232.800049,1242.599976,1226.0,1241.099976,267.0,0.0
2016-03-03 00:00:00-05:00,1238.400024,1267.900024,1238.0,1257.400024,123.0,0.0
2016-03-04 00:00:00-05:00,1263.0,1279.900024,1250.900024,1269.900024,268.0,0.0
2016-03-07 00:00:00-05:00,1259.800049,1272.300049,1259.699951,1263.199951,67.0,0.0
2016-03-08 00:00:00-05:00,1268.699951,1276.300049,1261.0,1262.099976,43.0,0.0
2016-03-09 00:00:00-05:00,1254.5,1260.0,1244.800049,1256.599976,79.0,0.0
2016-03-10 00:00:00-05:00,1250.0,1273.0,1237.5,1272.0,119.0,0.0
2016-03-11 00:00:00-05:00,1270.0,1280.699951,1249.400024,1258.699951,87.0,0.0
2016-11-07 00:00:00-05:00,1292.0,1294.5,1278.300049,1278.300049,34.0,0.0
2016-11-08 00:00:00-05:00,1284.099976,1289.400024,1273.199951,1273.400024,50.0,0.0
2016-11-09 00:00:00-05:00,1272.199951,1318.599976,1270.0,1272.599976,108.0,0.0
2016-11-10 00:00:00-05:00,1274.400024,1287.5,1253.300049,1265.5,63.0,0.0
2016-11-14 00:00:00-05:00,1227.800049,1229.5,1210.400024,1221.199951,216.0,0.0
2016-11-15 00:00:00-05:00,1224.300049,1226.0,1222.5,1224.0,20.0,0.0
2016-11-16 00:00:00-05:00,1229.300049,1229.300049,1223.0,1223.400024,66.0,0.0
2016-11-17 00:00:00-05:00,1224.599976,1225.0,1211.0,1216.5,1139.0,0.0
2016-11-18 00:00:00-05:00,1211.900024,1211.900024,1207.199951,1208.5,607.0,0.0
2016-11-21 00:00:00-05:00,1209.599976,1209.599976,1209.599976,1209.599976,19.0,0.0
2016-11-22 00:00:00-05:00,1210.400024,1211.099976,1207.599976,1211.0,19.0,0.0
2016-11-23 00:00:00-05:00,1212.800049,1213.800049,1186.800049,1189.099976,309.0,0.0
2016-11-25 00:00:00-05:00,1177.0,1189.300049,1177.0,1178.199951,14.0,0.0
2016-11-28 00:00:00-05:00,1188.0,1190.599976,1188.0,1190.599976,85824.8,0.0
2016-11-29 00:00:00-05:00,1193.199951,1194.800049,1179.400024,1187.900024,42124.0,0.0
2016-11-30 00:00:00-05:00,1187.099976,1193.300049,1167.900024,1170.800049,7158.0,0.0
2016-12-01 00:00:00-05:00,1172.699951,1174.599976,1160.0,1166.900024,1588.0,0.0
2016-12-02 00:00:00-05:00,1172.300049,1177.300049,1166.400024,1175.099976,1521.0,0.0
2016-12-05 00:00:00-05:00,1181.800049,1186.699951,1157.0,1174.0,358.0,0.0
2016-12-06 00:00:00-05:00,1170.900024,1174.5,1167.099976,1167.599976,652.0,0.0
2016-12-07 00:00:00-05:00,1167.699951,1178.5,1166.400024,1175.0,182.0,0.0
2016-12-08 00:00:00-05:00,1173.800049,1177.800049,1169.099976,1169.800049,322.0,0.0
2016-12-09 00:00:00-05:00,1166.599976,1168.800049,1156.0,1159.400024,365.0,0.0
2016-12-12 00:00:00-05:00,1158.300049,1163.900024,1153.0,1163.5,331.0,0.0
2016-12-13 00:00:00-05:00,1163.5,1164.0,1155.400024,1156.699951,637.0,0.0
2016-12-14 00:00:00-05:00,1159.800049,1164.0,1142.0,1161.300049,487.0,0.0
2016-12-15 00:00:00-05:00,1139.800049,1143.300049,1123.900024,1127.800049,244.0,0.0
2016-12-16 00:00:00-05:00,1126.900024,1140.900024,1126.900024,1135.300049,146.0,0.0
2016-12-19 00:00:00-05:00,1139.400024,1140.699951,1137.900024,1140.5,249.0,0.0
2016-12-20 00:00:00-05:00,1133.5,1133.5,1126.5,1131.5,46.0,0.0
2016-12-21 00:00:00-05:00,1136.099976,1136.099976,1130.0,1131.099976,50.0,0.0
2016-12-22 00:00:00-05:00,1131.199951,1132.800049,1128.300049,1128.800049,104.0,0.0
2016-12-23 00:00:00-05:00,1130.900024,1132.800049,1130.300049,1131.900024,70.0,0.0
2016-12-27 00:00:00-05:00,1134.300049,1142.199951,1134.300049,1137.300049,84.0,0.0
2016-12-28 00:00:00-05:00,1141.199951,1141.199951,1138.0,1139.400024,1570.0,0.0
2016-12-29 00:00:00-05:00,1143.800049,1158.800049,1143.599976,1156.400024,950.0,0.0
2016-12-30 00:00:00-05:00,1162.0,1162.0,1150.0,1150.0,16.0,0.0
2017-01-03 00:00:00-05:00,1155.199951,1160.800049,1146.5,1160.400024,52.0,0.0
2017-01-04 00:00:00-05:00,1156.300049,1165.0,1156.300049,1163.800049,36.0,0.0
2017-01-05 00:00:00-05:00,1172.0,1183.300049,1171.5,1179.699951,500.0,0.0
2017-01-06 00:00:00-05:00,1176.5,1176.5,1171.900024,1171.900024,16.0,0.0
2017-01-09 00:00:00-05:00,1173.900024,1183.599976,1173.0,1183.5,62.0,0.0
2017-01-10 00:00:00-05:00,1184.300049,1188.900024,1182.300049,1184.199951,8.0,0.0
2017-01-11 00:00:00-05:00,1187.5,1197.0,1176.5,1195.599976,20.0,0.0
2017-01-12 00:00:00-05:00,1192.699951,1204.300049,1192.300049,1198.900024,110.0,0.0
2017-01-13 00:00:00-05:00,1195.699951,1196.0,1187.699951,1195.300049,65.0,0.0
2017-01-17 00:00:00-05:00,1205.5,1214.599976,1200.800049,1212.0,79.0,0.0
2017-01-18 00:00:00-05:00,1213.599976,1214.699951,1203.099976,1211.300049,114.0,0.0
2017-01-19 00:00:00-05:00,1200.5,1204.0,1195.800049,1200.900024,26.0,0.0
2017-01-20 00:00:00-05:00,1202.800049,1212.099976,1202.800049,1204.300049,38.0,0.0
2017-01-23 00:00:00-05:00,1212.0,1215.0,1210.0,1215.0,16.0,0.0
2017-01-24 00:00:00-05:00,1219.0,1219.0,1207.699951,1210.300049,24.0,0.0
2017-01-25 00:00:00-05:00,1202.0,1202.800049,1194.900024,1197.300049,403.0,0.0
2017-01-26 00:00:00-05:00,1199.699951,1199.699951,1185.599976,1189.5,19.0,0.0
2017-01-27 00:00:00-05:00,1187.900024,1188.300049,1187.900024,1188.099976,103925.8,0.0
2017-01-30 00:00:00-05:00,1191.699951,1198.5,1187.099976,1193.199951,50503.0,0.0
2017-01-31 00:00:00-05:00,1194.900024,1214.699951,1193.5,1208.599976,3212.0,0.0
2017-02-01 00:00:00-05:00,1211.900024,1211.900024,1197.900024,1205.599976,1145.0,0.0
2017-02-02 00:00:00-05:00,1209.699951,1224.199951,1208.900024,1216.699951,1512.0,0.0
2017-02-03 00:00:00-05:00,1214.900024,1220.599976,1206.199951,1218.5,865.0,0.0
2017-02-06 00:00:00-05:00,1221.900024,1235.400024,1218.5,1230.0,908.0,0.0
2017-02-07 00:00:00-05:00,1234.199951,1236.199951,1228.5,1234.199951,1177.0,0.0
2017-02-08 00:00:00-05:00,1232.099976,1243.900024,1231.0,1237.599976,288.0,0.0
2017-02-09 00:00:00-05:00,1239.400024,1243.5,1226.900024,1235.099976,885.0,0.0
2017-02-10 00:00:00-05:00,1227.599976,1234.400024,1221.5,1234.400024,391.0,0.0
2017-02-13 00:00:00-05:00,1230.5,1231.099976,1219.0,1224.400024,398.0,0.0
2017-02-14 00:00:00-05:00,1225.900024,1233.5,1222.099976,1223.900024,159.0,0.0
2017-02-15 00:00:00-05:00,1225.5,1231.699951,1217.300049,1231.699951,175.0,0.0
2017-02-16 00:00:00-05:00,1234.5,1240.699951,1233.199951,1240.0,87.0,0.0
2017-02-17 00:00:00-05:00,1240.699951,1241.199951,1234.800049,1237.599976,301.0,0.0
2017-02-21 00:00:00-05:00,1237.300049,1237.5,1228.099976,1237.5,119.0,0.0
2017-02-22 00:00:00-05:00,1236.099976,1238.599976,1231.800049,1232.0,36.0,0.0
2017-02-23 00:00:00-05:00,1236.099976,1250.300049,1236.099976,1250.199951,112.0,0.0
2017-02-24 00:00:00-05:00,1250.0,1258.800049,1250.0,1256.900024,1264.0,0.0
2017-02-27 00:00:00-05:00,1254.699951,1263.099976,1250.400024,1257.400024,544.0,0.0
2017-02-28 00:00:00-05:00,1253.599976,1257.300049,1247.199951,1252.599976,721.0,0.0
2017-03-01 00:00:00-05:00,1247.800049,1248.900024,1236.900024,1248.900024,138.0,0.0
2017-03-02 00:00:00-05:00,1247.199951,1247.599976,1230.699951,1231.900024,79.0,0.0
2017-03-03 00:00:00-05:00,1231.699951,1235.199951,1222.900024,1225.5,121.0,0.0
2017-03-06 00:00:00-05:00,1235.199951,1235.199951,1224.5,1224.5,29.0,0.0
2017-03-07 00:00:00-05:00,1224.300049,1225.400024,1213.699951,1215.099976,53.0,0.0
2017-03-08 00:00:00-05:00,1212.199951,1212.199951,1206.699951,1208.5,24.0,0.0
2017-03-09 00:00:00-05:00,1204.5,1205.599976,1202.300049,1202.400024,37.0,0.0
2017-03-10 00:00:00-05:00,1196.199951,1203.300049,1196.199951,1200.699951,3.0,0.0
2017-11-06 00:00:00-05:00,1269.0,1280.5,1269.0,1279.400024,128.0,0.0
2017-11-07 00:00:00-05:00,1276.800049,1276.800049,1270.400024,1273.699951,11.0,0.0
2017-11-08 00:00:00-05:00,1275.900024,1284.900024,1274.699951,1281.599976,15.0,0.0
2017-11-09 00:00:00-05:00,1279.699951,1286.900024,1279.699951,1285.599976,18.0,0.0
2017-11-10 00:00:00-05:00,1283.5,1283.5,1272.400024,1272.400024,10.0,0.0
2017-11-13 00:00:00-05:00,1277.300049,1277.300049,1277.0,1277.300049,3.0,0.0
2017-11-14 00:00:00-05:00,1276.900024,1281.5,1276.900024,1281.5,4.0,0.0
2017-11-15 00:00:00-05:00,1281.400024,1284.699951,1275.900024,1276.5,13.0,0.0
2017-11-16 00:00:00-05:00,1277.5,1277.5,1277.400024,1277.400024,43.0,0.0
2017-11-17 00:00:00-05:00,1288.300049,1295.800049,1288.300049,1295.800049,1.0,0.0
2017-11-20 00:00:00-05:00,1274.599976,1275.900024,1274.599976,1274.599976,1.0,0.0
2017-11-21 00:00:00-05:00,1281.099976,1281.099976,1281.099976,1281.099976,4.0,0.0
2017-11-22 00:00:00-05:00,1284.699951,1291.599976,1282.900024,1291.599976,4.0,0.0
2017-11-24 00:00:00-05:00,1286.699951,1286.699951,1286.699951,1286.699951,0.0,0.0
2017-11-27 00:00:00-05:00,1293.800049,1293.800049,1293.800049,1293.800049,1.0,0.0
2017-11-28 00:00:00-05:00,1294.699951,1294.699951,1294.699951,1294.699951,65147.333333333336,0.0
2017-11-29 00:00:00-05:00,1293.400024,1296.199951,1281.099976,1282.099976,47244.0,0.0
2017-11-30 00:00:00-05:00,1283.099976,1284.5,1269.699951,1273.199951,3049.0,0.0
2017-12-01 00:00:00-05:00,1274.099976,1288.599976,1271.0,1278.800049,823.0,0.0
2017-12-04 00:00:00-05:00,1272.5,1276.099976,1270.300049,1274.300049,850.0,0.0
2017-12-05 00:00:00-05:00,1275.400024,1275.800049,1260.0,1261.599976,1499.0,0.0
2017-12-06 00:00:00-05:00,1264.900024,1267.800049,1261.599976,1262.800049,373.0,0.0
2017-12-07 00:00:00-05:00,1262.300049,1262.400024,1243.900024,1249.800049,358.0,0.0
2017-12-08 00:00:00-05:00,1246.300049,1249.300049,1241.5,1245.199951,157.0,0.0
2017-12-11 00:00:00-05:00,1248.400024,1249.199951,1239.900024,1243.699951,146.0,0.0
2017-12-12 00:00:00-05:00,1241.300049,1244.400024,1236.5,1238.5,692.0,0.0
2017-12-13 00:00:00-05:00,1241.900024,1254.5,1239.800049,1245.400024,349.0,0.0
2017-12-14 00:00:00-05:00,1252.900024,1257.699951,1250.300049,1253.800049,139.0,0.0
2017-12-15 00:00:00-05:00,1253.099976,1260.300049,1253.099976,1254.300049,578.0,0.0
2017-12-18 00:00:00-05:00,1256.199951,1262.400024,1255.699951,1262.199951,45.0,0.0
2017-12-19 00:00:00-05:00,1261.099976,1264.300049,1259.5,1260.699951,329.0,0.0
2017-12-20 00:00:00-05:00,1261.300049,1266.599976,1261.300049,1266.099976,63.0,0.0
2017-12-21 00:00:00-05:00,1266.400024,1267.400024,1264.300049,1267.300049,226.0,0.0
2017-12-22 00:00:00-05:00,1266.300049,1276.300049,1266.300049,1275.400024,119.0,0.0
2017-12-26 00:00:00-05:00,1282.400024,1284.099976,1281.800049,1284.099976,84.0,0.0
2017-12-27 00:00:00-05:00,1284.0,1287.0,1284.0,1287.0,456.0,0.0
2017-12-28 00:00:00-05:00,1288.199951,1294.099976,1288.199951,1294.099976,245.0,0.0
2017-12-29 00:00:00-05:00,1294.199951,1306.300049,1294.0,1306.300049,65.0,0.0
2018-01-02 00:00:00-05:00,1302.300049,1317.599976,1302.300049,1313.699951,68.0,0.0
2018-01-03 00:00:00-05:00,1320.0,1320.099976,1312.099976,1316.199951,42.0,0.0
2018-01-04 00:00:00-05:00,1319.400024,1322.0,1319.400024,1319.400024,2.0,0.0
2018-01-05 00:00:00-05:00,1320.300049,1320.300049,1320.300049,1320.300049,1.0,0.0
2018-01-08 00:00:00-05:00,1319.900024,1319.900024,1314.599976,1318.599976,41.0,0.0
2018-01-09 00:00:00-05:00,1309.599976,1311.699951,1309.599976,1311.699951,16.0,0.0
2018-01-10 00:00:00-05:00,1320.300049,1320.699951,1315.300049,1317.400024,70.0,0.0
2018-01-11 00:00:00-05:00,1317.099976,1320.599976,1316.300049,1320.599976,9.0,0.0
2018-01-12 00:00:00-05:00,1327.800049,1338.199951,1327.800049,1333.400024,14.0,0.0
2018-01-16 00:00:00-05:00,1331.099976,1335.400024,1331.0,1335.400024,13.0,0.0
2018-01-17 00:00:00-05:00,1334.400024,1338.0,1326.800049,1338.0,27.0,0.0
2018-01-18 00:00:00-05:00,1328.900024,1328.900024,1326.0,1326.0,211.0,0.0
2018-01-19 00:00:00-05:00,1330.099976,1333.0,1330.099976,1331.900024,50.0,0.0
2018-01-22 00:00:00-05:00,1328.400024,1330.900024,1328.400024,1330.900024,162.0,0.0
2018-01-23 00:00:00-05:00,1335.800049,1335.900024,1335.699951,1335.699951,47.0,0.0
2018-01-24 00:00:00-05:00,1355.900024,1357.199951,1355.900024,1355.900024,18.0,0.0
2018-01-25 00:00:00-05:00,1356.300049,1362.400024,1346.699951,1362.400024,4.0,0.0
2018-01-26 00:00:00-05:00,1351.599976,1352.0,1350.900024,1351.599976,134065.1,0.0
2018-01-30 00:00:00-05:00,1338.699951,1347.800049,1332.800049,1335.400024,52100.0,0.0
2018-01-31 00:00:00-05:00,1337.5,1346.900024,1331.800049,1339.0,4881.0,0.0
2018-02-01 00:00:00-05:00,1343.800049,1350.599976,1336.800049,1344.300049,1680.0,0.0
2018-02-02 00:00:00-05:00,1348.5,1352.099976,1327.699951,1333.699951,2841.0,0.0
2018-02-05 00:00:00-05:00,1331.099976,1340.199951,1329.0,1333.0,641.0,0.0
2018-02-06 00:00:00-05:00,1338.199951,1343.699951,1319.5,1326.099976,529.0,0.0
2018-02-07 00:00:00-05:00,1325.400024,1331.099976,1310.5,1311.599976,491.0,0.0
2018-02-08 00:00:00-05:00,1317.099976,1321.099976,1307.0,1316.900024,459.0,0.0
2018-02-09 00:00:00-05:00,1320.900024,1322.0,1311.900024,1313.099976,451.0,0.0
2018-02-12 00:00:00-05:00,1323.800049,1325.5,1318.0,1324.199951,140.0,0.0
2018-02-13 00:00:00-05:00,1324.5,1329.599976,1323.400024,1328.099976,71.0,0.0
2018-02-14 00:00:00-05:00,1332.800049,1355.5,1324.0,1355.5,400.0,0.0
2018-02-15 00:00:00-05:00,1352.0,1355.900024,1349.699951,1352.099976,111.0,0.0
2018-02-16 00:00:00-05:00,1354.0,1361.400024,1344.900024,1353.199951,110.0,0.0
2018-02-20 00:00:00-05:00,1348.400024,1350.199951,1328.5,1328.800049,283.0,0.0
