Date,Open,High,Low,Close,Volume,Open_Interest
2015-03-07 00:00:00-05:00,1194.7630706390041,1195.4634364771784,1163.570905460581,1163.9825489170123,168.04979253112035,0.0
2015-03-08 00:00:00-05:00,1194.5261412780083,1195.2269219543568,1163.441859921162,1163.8651218340249,168.09958506224066,0.0
2015-03-09 00:00:00-05:00,1194.2892119170124,1194.9904074315352,1163.3128143817428,1163.7476947510372,168.149377593361,0.0
2015-03-10 00:00:00-05:00,1194.0522825560165,1194.7538929087139,1163.1837688423236,1163.6302676680498,168.19917012448133,0.0
2015-03-11 00:00:00-05:00,1193.8153531950206,1194.5173783858922,1163.0547233029047,1163.5128405850621,168.24896265560167,0.0
2015-03-12 00:00:00-05:00,1193.578423834025,1194.2808638630706,1162.9256777634855,1163.3954135020747,168.298755186722,0.0
2015-03-13 00:00:00-05:00,1193.3414944730291,1194.044349340249,1162.7966322240663,1163.277986419087,168.34854771784234,0.0
2015-03-14 00:00:00-05:00,1193.1045651120332,1193.8078348174274,1162.6675866846474,1163.1605593360996,168.39834024896265,0.0
2015-03-15 00:00:00-05:00,1192.8676357510374,1193.5713202946058,1162.5385411452282,1163.043132253112,168.448132780083,0.0
2015-03-16 00:00:00-05:00,1192.6307063900415,1193.3348057717842,1162.409495605809,1162.9257051701245,168.49792531120332,0.0
2015-03-17 00:00:00-05:00,1192.3937770290456,1193.0982912489628,1162.2804500663901,1162.8082780871368,168.54771784232366,0.0
2015-03-18 00:00:00-05:00,1192.1568476680497,1192.8617767261412,1162.151404526971,1162.6908510041494,168.59751037344398,0.0
2015-03-19 00:00:00-05:00,1191.9199183070539,1192.6252622033196,1162.022358987552,1162.5734239211617,168.64730290456433,0.0
2015-03-20 00:00:00-05:00,1191.682988946058,1192.388747680498,1161.8933134481329,1162.4559968381743,168.69709543568464,0.0
2015-03-21 00:00:00-05:00,1191.4460595850621,1192.1522331576764,1161.7642679087137,1162.3385697551867,168.746887966805,0.0
2015-03-22 00:00:00-05:00,1191.2091302240665,1191.9157186348548,1161.6352223692948,1162.2211426721992,168.7966804979253,0.0
2015-03-23 00:00:00-05:00,1190.9722008630706,1191.6792041120332,1161.5061768298756,1162.1037155892116,168.84647302904565,0.0
2015-03-24 00:00:00-05:00,1190.7352715020747,1191.4426895892116,1161.3771312904564,1161.9862885062241,168.89626556016597,0.0
2015-03-25 00:00:00-05:00,1190.4983421410789,1191.2061750663902,1161.2480857510375,1161.8688614232365,168.94605809128632,0.0
2015-03-26 00:00:00-05:00,1190.261412780083,1190.9696605435686,1161.1190402116183,1161.751434340249,168.99585062240664,0.0
2015-03-27 00:00:00-05:00,1190.0244834190871,1190.733146020747,1160.9899946721991,1161.6340072572614,169.04564315352698,0.0
2015-03-28 00:00:00-05:00,1189.7875540580912,1190.4966314979254,1160.8609491327802,1161.5165801742737,169.0954356846473,0.0
2015-03-29 00:00:00-05:00,1189.5506246970954,1190.2601169751038,1160.731903593361,1161.3991530912863,169.14522821576764,0.0
2015-03-30 00:00:00-05:00,1189.3136953360995,1190.0236024522821,1160.6028580539419,1161.2817260082986,169.19502074688796,0.0
2015-03-31 00:00:00-05:00,1189.0767659751036,1189.7870879294605,1160.473812514523,1161.1642989253112,169.2448132780083,0.0
2015-04-01 00:00:00-05:00,1188.839836614108,1189.5505734066392,1160.3447669751038,1161.0468718423235,169.29460580912863,0.0
2015-04-02 00:00:00-05:00,1188.602907253112,1189.3140588838176,1160.2157214356846,1160.929444759336,169.34439834024897,0.0
2015-04-03 00:00:00-05:00,1188.3659778921162,1189.077544360996,1160.0866758962657,1160.8120176763484,169.3941908713693,0.0
2015-04-04 00:00:00-05:00,1188.1290485311204,1188.8410298381743,1159.9576303568465,1160.694590593361,169.44398340248964,0.0
2015-04-05 00:00:00-05:00,1187.8921191701245,1188.6045153153527,1159.8285848174273,1160.5771635103733,169.49377593360995,0.0
2015-04-06 00:00:00-05:00,1187.6551898091286,1188.3680007925311,1159.6995392780084,1160.459736427386,169.5435684647303,0.0
2015-04-07 00:00:00-05:00,1187.4182604481327,1188.1314862697095,1159.5704937385892,1160.3423093443982,169.59336099585062,0.0
2015-04-08 00:00:00-05:00,1187.1813310871369,1187.8949717468881,1159.4414481991703,1160.2248822614108,169.64315352697096,0.0
2015-04-09 00:00:00-05:00,1186.944401726141,1187.6584572240665,1159.3124026597511,1160.1074551784232,169.69294605809128,0.0
2015-04-10 00:00:00-05:00,1186.7074723651451,1187.421942701245,1159.183357120332,1159.9900280954357,169.74273858921163,0.0
2015-04-11 00:00:00-05:00,1186.4705430041495,1187.1854281784233,1159.054311580913,1159.872601012448,169.79253112033194,0.0
2015-04-12 00:00:00-05:00,1186.2336136431536,1186.9489136556017,1158.9252660414938,1159.7551739294606,169.8423236514523,0.0
2015-04-13 00:00:00-05:00,1185.9966842821577,1186.71239913278,1158.7962205020747,1159.637746846473,169.8921161825726,0.0
2015-04-14 00:00:00-05:00,1185.7597549211619,1186.4758846099585,1158.6671749626557,1159.5203197634855,169.94190871369295,0.0
2015-04-15 00:00:00-05:00,1185.522825560166,1186.2393700871369,1158.5381294232366,1159.4028926804979,169.99170124481327,0.0
2015-04-16 00:00:00-05:00,1185.28589619917,1186.0028555643155,1158.4090838838174,1159.2854655975104,170.04149377593362,0.0
2015-04-17 00:00:00-05:00,1185.0489668381742,1185.766341041494,1158.2800383443985,1159.1680385145228,170.09128630705393,0.0
2015-04-18 00:00:00-05:00,1184.8120374771784,1185.5298265186723,1158.1509928049793,1159.0506114315353,170.14107883817428,0.0
2015-04-19 00:00:00-05:00,1184.5751081161825,1185.2933119958507,1158.0219472655601,1158.9331843485477,170.1908713692946,0.0
2015-04-20 00:00:00-05:00,1184.3381787551866,1185.056797473029,1157.8929017261412,1158.81575726556,170.24066390041494,0.0
2015-04-21 00:00:00-05:00,1184.101249394191,1184.8202829502075,1157.763856186722,1158.6983301825726,170.29045643153526,0.0
2015-04-22 00:00:00-05:00,1183.864320033195,1184.5837684273858,1157.6348106473029,1158.580903099585,170.3402489626556,0.0
2015-04-23 00:00:00-05:00,1183.6273906721992,1184.3472539045645,1157.505765107884,1158.4634760165975,170.39004149377593,0.0
2015-04-24 00:00:00-05:00,1183.3904613112034,1184.1107393817429,1157.3767195684648,1158.3460489336098,170.43983402489627,0.0
2015-04-25 00:00:00-05:00,1183.1535319502075,1183.8742248589213,1157.2476740290456,1158.2286218506224,170.4896265560166,0.0
2015-04-26 00:00:00-05:00,1182.9166025892116,1183.6377103360996,1157.1186284896266,1158.1111947676347,170.53941908713693,0.0
2015-04-27 00:00:00-05:00,1182.6796732282157,1183.401195813278,1156.9895829502075,1157.9937676846473,170.58921161825725,0.0
2015-04-28 00:00:00-05:00,1182.4427438672199,1183.1646812904564,1156.8605374107883,1157.8763406016596,170.6390041493776,0.0
2015-04-29 00:00:00-05:00,1182.205814506224,1182.9281667676348,1156.7314918713694,1157.7589135186722,170.68879668049792,0.0
2015-04-30 00:00:00-05:00,1181.9688851452281,1182.6916522448134,1156.6024463319502,1157.6414864356846,170.73858921161826,0.0
2015-05-01 00:00:00-05:00,1181.7319557842325,1182.4551377219918,1156.4734007925313,1157.5240593526971,170.78838174273858,0.0
2015-05-02 00:00:00-05:00,1181.4950264232366,1182.2186231991702,1156.344355253112,1157.4066322697095,170.83817427385893,0.0
2015-05-03 00:00:00-05:00,1181.2580970622407,1181.9821086763486,1156.215309713693,1157.289205186722,170.88796680497924,0.0
2015-05-04 00:00:00-05:00,1181.0211677012448,1181.745594153527,1156.086264174274,1157.1717781037344,170.9377593360996,0.0
2015-05-05 00:00:00-05:00,1180.784238340249,1181.5090796307054,1155.9572186348548,1157.054351020747,170.9875518672199,0.0
2015-05-06 00:00:00-05:00,1180.547308979253,1181.2725651078838,1155.8281730954357,1156.9369239377593,171.03734439834025,0.0
2015-05-07 00:00:00-05:00,1180.3103796182572,1181.0360505850622,1155.6991275560167,1156.8194968547718,171.08713692946057,0.0
2015-05-08 00:00:00-05:00,1180.0734502572614,1180.7995360622408,1155.5700820165976,1156.7020697717842,171.13692946058092,0.0
2015-05-09 00:00:00-05:00,1179.8365208962655,1180.5630215394192,1155.4410364771784,1156.5846426887967,171.18672199170123,0.0
2015-05-10 00:00:00-05:00,1179.5995915352696,1180.3265070165976,1155.3119909377594,1156.467215605809,171.23651452282158,0.0
2015-05-11 00:00:00-05:00,1179.362662174274,1180.089992493776,1155.1829453983403,1156.3497885228214,171.2863070539419,0.0
2015-05-12 00:00:00-05:00,1179.125732813278,1179.8534779709544,1155.053899858921,1156.232361439834,171.33609958506224,0.0
2015-05-13 00:00:00-05:00,1178.8888034522822,1179.6169634481328,1154.9248543195022,1156.1149343568463,171.38589211618256,0.0
2015-05-14 00:00:00-05:00,1178.6518740912863,1179.3804489253112,1154.795808780083,1155.997507273859,171.4356846473029,0.0
2015-05-15 00:00:00-05:00,1178.4149447302905,1179.1439344024898,1154.6667632406638,1155.8800801908712,171.48547717842322,0.0
2015-05-16 00:00:00-05:00,1178.1780153692946,1178.9074198796682,1154.537717701245,1155.7626531078838,171.53526970954357,0.0
2015-05-17 00:00:00-05:00,1177.9410860082987,1178.6709053568466,1154.4086721618257,1155.6452260248961,171.5850622406639,0.0
2015-05-18 00:00:00-05:00,1177.7041566473029,1178.434390834025,1154.2796266224066,1155.5277989419087,171.63485477178423,0.0
2015-05-19 00:00:00-05:00,1177.467227286307,1178.1978763112033,1154.1505810829876,1155.410371858921,171.68464730290455,0.0
2015-05-20 00:00:00-05:00,1177.230297925311,1177.9613617883817,1154.0215355435685,1155.2929447759336,171.7344398340249,0.0
2015-05-21 00:00:00-05:00,1176.9933685643155,1177.7248472655601,1153.8924900041493,1155.175517692946,171.78423236514521,0.0
2015-05-22 00:00:00-05:00,1176.7564392033196,1177.4883327427387,1153.7634444647304,1155.0580906099585,171.83402489626556,0.0
2015-05-23 00:00:00-05:00,1176.5195098423237,1177.2518182199171,1153.6343989253112,1154.9406635269709,171.88381742738588,0.0
2015-05-24 00:00:00-05:00,1176.2825804813278,1177.0153036970955,1153.5053533858922,1154.8232364439834,171.93360995850622,0.0
2015-05-25 00:00:00-05:00,1176.045651120332,1176.778789174274,1153.376307846473,1154.7058093609958,171.98340248962654,0.0
2015-05-26 00:00:00-05:00,1175.808721759336,1176.5422746514523,1153.247262307054,1154.5883822780083,172.0331950207469,0.0
2015-05-27 00:00:00-05:00,1175.5717923983402,1176.3057601286307,1153.118216767635,1154.4709551950207,172.08298755186723,0.0
2015-05-28 00:00:00-05:00,1175.3348630373443,1176.069245605809,1152.9891712282158,1154.3535281120332,172.13278008298755,0.0
2015-05-29 00:00:00-05:00,1175.0979336763485,1175.8327310829877,1152.8601256887966,1154.2361010290456,172.18257261410787,0.0
2015-05-30 00:00:00-05:00,1174.8610043153526,1175.596216560166,1152.7310801493777,1154.1186739460582,172.23236514522821,0.0
2015-05-31 00:00:00-05:00,1174.624074954357,1175.3597020373445,1152.6020346099585,1154.0012468630705,172.28215767634856,0.0
2015-06-01 00:00:00-05:00,1174.387145593361,1175.123187514523,1152.4729890705394,1153.883819780083,172.33195020746888,0.0
2015-06-02 00:00:00-05:00,1174.1502162323652,1174.8866729917013,1152.3439435311204,1153.7663926970954,172.38174273858922,0.0
2015-06-03 00:00:00-05:00,1173.9132868713693,1174.6501584688797,1152.2148979917013,1153.6489656141077,172.43153526970954,0.0
2015-06-04 00:00:00-05:00,1173.6763575103735,1174.413643946058,1152.085852452282,1153.5315385311203,172.4813278008299,0.0
2015-06-05 00:00:00-05:00,1173.4394281493776,1174.1771294232365,1151.9568069128632,1153.4141114481326,172.5311203319502,0.0
2015-06-06 00:00:00-05:00,1173.2024987883817,1173.940614900415,1151.827761373444,1153.2966843651452,172.58091286307055,0.0
2015-06-07 00:00:00-05:00,1172.9655694273858,1173.7041003775935,1151.6987158340248,1153.1792572821576,172.63070539419087,0.0
2015-06-08 00:00:00-05:00,1172.72864006639,1173.4675858547719,1151.5696702946059,1153.0618301991701,172.68049792531122,0.0
2015-06-09 00:00:00-05:00,1172.491710705394,1173.2310713319503,1151.4406247551867,1152.9444031161825,172.73029045643153,0.0
2015-06-10 00:00:00-05:00,1172.2547813443985,1172.9945568091287,1151.3115792157676,1152.826976033195,172.78008298755188,0.0
2015-06-11 00:00:00-05:00,1172.0178519834026,1172.758042286307,1151.1825336763486,1152.7095489502074,172.8298755186722,0.0
2015-06-12 00:00:00-05:00,1171.7809226224067,1172.5215277634854,1151.0534881369294,1152.59212186722,172.87966804979254,0.0
2015-06-13 00:00:00-05:00,1171.5439932614108,1172.285013240664,1150.9244425975103,1152.4746947842323,172.92946058091286,0.0
2015-06-14 00:00:00-05:00,1171.307063900415,1172.0484987178424,1150.7953970580913,1152.3572677012448,172.9792531120332,0.0
2015-06-15 00:00:00-05:00,1171.070134539419,1171.8119841950208,1150.6663515186722,1152.2398406182572,173.02904564315352,0.0
2015-06-16 00:00:00-05:00,1170.8332051784232,1171.5754696721992,1150.5373059792532,1152.1224135352697,173.07883817427387,0.0
2015-06-17 00:00:00-05:00,1170.5962758174273,1171.3389551493776,1150.408260439834,1152.004986452282,173.1286307053942,0.0
2015-06-18 00:00:00-05:00,1170.3593464564315,1171.102440626556,1150.279214900415,1151.8875593692946,173.17842323651453,0.0
2015-06-19 00:00:00-05:00,1170.1224170954356,1170.8659261037344,1150.150169360996,1151.770132286307,173.22821576763485,0.0
2015-06-20 00:00:00-05:00,1169.88548773444,1170.629411580913,1150.0211238215768,1151.6527052033196,173.2780082987552,0.0
2015-06-21 00:00:00-05:00,1169.648558373444,1170.3928970580914,1149.8920782821576,1151.535278120332,173.3278008298755,0.0
2015-06-22 00:00:00-05:00,1169.4116290124482,1170.1563825352698,1149.7630327427387,1151.4178510373445,173.37759336099586,0.0
2015-06-23 00:00:00-05:00,1169.1746996514523,1169.9198680124482,1149.6339872033195,1151.3004239543568,173.42738589211618,0.0
2015-06-24 00:00:00-05:00,1168.9377702904565,1169.6833534896266,1149.5049416639004,1151.1829968713691,173.47717842323652,0.0
2015-06-25 00:00:00-05:00,1168.7008409294606,1169.446838966805,1149.3758961244814,1151.0655697883817,173.52697095435684,0.0
2015-06-26 00:00:00-05:00,1168.4639115684647,1169.2103244439834,1149.2468505850622,1150.948142705394,173.5767634854772,0.0
2015-06-27 00:00:00-05:00,1168.2269822074688,1168.9738099211618,1149.117805045643,1150.8307156224066,173.6265560165975,0.0
2015-06-28 00:00:00-05:00,1167.990052846473,1168.7372953983404,1148.9887595062241,1150.713288539419,173.67634854771785,0.0
2015-06-29 00:00:00-05:00,1167.753123485477,1168.5007808755188,1148.859713966805,1150.5958614564315,173.72614107883817,0.0
2015-06-30 00:00:00-05:00,1167.5161941244814,1168.2642663526972,1148.7306684273858,1150.4784343734439,173.7759336099585,0.0
2015-07-01 00:00:00-05:00,1167.2792647634856,1168.0277518298756,1148.6016228879669,1150.3610072904564,173.82572614107883,0.0
2015-07-02 00:00:00-05:00,1167.0423354024897,1167.791237307054,1148.4725773485477,1150.2435802074688,173.87551867219918,0.0
2015-07-03 00:00:00-05:00,1166.8054060414938,1167.5547227842324,1148.3435318091285,1150.1261531244813,173.9253112033195,0.0
2015-07-04 00:00:00-05:00,1166.568476680498,1167.3182082614107,1148.2144862697096,1150.0087260414937,173.97510373443984,0.0
2015-07-05 00:00:00-05:00,1166.331547319502,1167.0816937385894,1148.0854407302904,1149.8912989585062,174.02489626556016,0.0
2015-07-06 00:00:00-05:00,1166.0946179585062,1166.8451792157678,1147.9563951908715,1149.7738718755186,174.0746887966805,0.0
2015-07-07 00:00:00-05:00,1165.8576885975103,1166.6086646929461,1147.8273496514523,1149.6564447925311,174.12448132780082,0.0
2015-07-08 00:00:00-05:00,1165.6207592365145,1166.3721501701245,1147.6983041120332,1149.5390177095435,174.17427385892117,0.0
2015-07-09 00:00:00-05:00,1165.3838298755186,1166.135635647303,1147.5692585726142,1149.421590626556,174.2240663900415,0.0
2015-07-10 00:00:00-05:00,1165.146900514523,1165.8991211244813,1147.440213033195,1149.3041635435684,174.27385892116183,0.0
2015-07-11 00:00:00-05:00,1164.909971153527,1165.6626066016597,1147.3111674937759,1149.186736460581,174.32365145228215,0.0
2015-07-12 00:00:00-05:00,1164.6730417925312,1165.4260920788383,1147.182121954357,1149.0693093775933,174.3734439834025,0.0
2015-07-13 00:00:00-05:00,1164.4361124315353,1165.1895775560167,1147.0530764149378,1148.9518822946059,174.4232365145228,0.0
2015-07-14 00:00:00-05:00,1164.1991830705394,1164.9530630331951,1146.9240308755186,1148.8344552116182,174.47302904564316,0.0
2015-07-15 00:00:00-05:00,1163.9622537095436,1164.7165485103735,1146.7949853360997,1148.7170281286308,174.52282157676348,0.0
2015-07-16 00:00:00-05:00,1163.7253243485477,1164.480033987552,1146.6659397966805,1148.599601045643,174.57261410788382,0.0
2015-07-17 00:00:00-05:00,1163.4883949875518,1164.2435194647303,1146.5368942572613,1148.4821739626555,174.62240663900414,0.0
2015-07-18 00:00:00-05:00,1163.251465626556,1164.0070049419087,1146.4078487178424,1148.364746879668,174.6721991701245,0.0
2015-07-19 00:00:00-05:00,1163.01453626556,1163.770490419087,1146.2788031784232,1148.2473197966804,174.7219917012448,0.0
2015-07-20 00:00:00-05:00,1162.7776069045644,1163.5339758962657,1146.149757639004,1148.129892713693,174.77178423236515,0.0
2015-07-21 00:00:00-05:00,1162.5406775435686,1163.297461373444,1146.0207120995851,1148.0124656307053,174.82157676348547,0.0
2015-07-22 00:00:00-05:00,1162.3037481825727,1163.0609468506225,1145.891666560166,1147.8950385477178,174.8713692946058,0.0
2015-07-23 00:00:00-05:00,1162.0668188215768,1162.8244323278009,1145.7626210207468,1147.7776114647302,174.92116182572613,0.0
2015-07-24 00:00:00-05:00,1161.829889460581,1162.5879178049793,1145.6335754813279,1147.6601843817427,174.97095435684648,0.0
2015-07-25 00:00:00-05:00,1161.592960099585,1162.3514032821577,1145.5045299419087,1147.542757298755,175.0207468879668,0.0
2015-07-26 00:00:00-05:00,1161.3560307385892,1162.114888759336,1145.3754844024895,1147.4253302157676,175.07053941908714,0.0
2015-07-27 00:00:00-05:00,1161.1191013775933,1161.8783742365147,1145.2464388630706,1147.30790313278,175.12033195020746,0.0
2015-07-28 00:00:00-05:00,1160.8821720165975,1161.641859713693,1145.1173933236514,1147.1904760497926,175.1701244813278,0.0
2015-07-29 00:00:00-05:00,1160.6452426556016,1161.4053451908715,1144.9883477842325,1147.073048966805,175.21991701244812,0.0
2015-07-30 00:00:00-05:00,1160.408313294606,1161.1688306680498,1144.8593022448133,1146.9556218838175,175.26970954356847,0.0
2015-07-31 00:00:00-05:00,1160.17138393361,1160.9323161452282,1144.7302567053941,1146.8381948008298,175.31950207468878,0.0
2015-08-01 00:00:00-05:00,1159.9344545726142,1160.6958016224066,1144.6012111659752,1146.7207677178424,175.36929460580913,0.0
2015-08-02 00:00:00-05:00,1159.6975252116183,1160.459287099585,1144.472165626556,1146.6033406348547,175.41908713692945,0.0
2015-08-03 00:00:00-05:00,1159.4605958506224,1160.2227725767636,1144.3431200871369,1146.4859135518673,175.4688796680498,0.0
2015-08-04 00:00:00-05:00,1159.2236664896266,1159.986258053942,1144.214074547718,1146.3684864688796,175.5186721991701,0.0
2015-08-05 00:00:00-05:00,1158.9867371286307,1159.7497435311204,1144.0850290082988,1146.2510593858922,175.56846473029046,0.0
2015-08-06 00:00:00-05:00,1158.7498077676348,1159.5132290082988,1143.9559834688796,1146.1336323029045,175.61825726141078,0.0
2015-08-07 00:00:00-05:00,1158.512878406639,1159.2767144854772,1143.8269379294607,1146.0162052199169,175.66804979253112,0.0
2015-08-08 00:00:00-05:00,1158.275949045643,1159.0401999626556,1143.6978923900415,1145.8987781369294,175.71784232365144,0.0
2015-08-09 00:00:00-05:00,1158.0390196846474,1158.803685439834,1143.5688468506223,1145.7813510539418,175.76763485477179,0.0
2015-08-10 00:00:00-05:00,1157.8020903236516,1158.5671709170124,1143.4398013112034,1145.6639239709543,175.8174273858921,0.0
2015-08-11 00:00:00-05:00,1157.5651609626557,1158.330656394191,1143.3107557717842,1145.5464968879667,175.86721991701245,0.0
2015-08-12 00:00:00-05:00,1157.3282316016598,1158.0941418713694,1143.181710232365,1145.4290698049792,175.91701244813277,0.0
2015-08-13 00:00:00-05:00,1157.091302240664,1157.8576273485478,1143.052664692946,1145.3116427219916,175.9668049792531,0.0
2015-08-14 00:00:00-05:00,1156.854372879668,1157.6211128257262,1142.923619153527,1145.1942156390041,176.01659751037346,0.0
2015-08-15 00:00:00-05:00,1156.6174435186722,1157.3845983029046,1142.7945736141078,1145.0767885560165,176.06639004149378,0.0
2015-08-16 00:00:00-05:00,1156.3805141576763,1157.148083780083,1142.6655280746888,1144.959361473029,176.1161825726141,0.0
2015-08-17 00:00:00-05:00,1156.1435847966804,1156.9115692572614,1142.5364825352697,1144.8419343900414,176.16597510373444,0.0
2015-08-18 00:00:00-05:00,1155.9066554356846,1156.67505473444,1142.4074369958507,1144.724507307054,176.21576763485479,0.0
2015-08-19 00:00:00-05:00,1155.669726074689,1156.4385402116184,1142.2783914564316,1144.6070802240663,176.2655601659751,0.0
2015-08-20 00:00:00-05:00,1155.432796713693,1156.2020256887968,1142.1493459170124,1144.4896531410789,176.31535269709542,0.0
