Date,Close,raw_score,P_up,P_down,confidence,du_bao,thuc_te,dung
2020-02-19 00:00:00-05:00,1607.5,0.8368736505508423,0.6978063583374023,0.30219364166259766,0.6978063583374023,1,1,1
2020-02-20 00:00:00-05:00,1616.599976,0.5698724985122681,0.6387337446212769,0.36126625537872314,0.6387337446212769,1,1,1
2020-02-21 00:00:00-05:00,1644.599976,0.24382467567920685,0.560655951499939,0.43934404850006104,0.560655951499939,1,1,1
2020-02-22 00:00:00-05:00,1653.8666586666666,-0.024968452751636505,0.4937582015991211,0.5062417984008789,0.5062417984008789,0,1,0
2020-02-23 00:00:00-05:00,1663.1333413333334,0.2788867950439453,0.5692732930183411,0.43072670698165894,0.5692732930183411,1,1,1
2020-02-24 00:00:00-05:00,1672.400024,0.35048815608024597,0.5867359638214111,0.41326403617858887,0.5867359638214111,1,0,0
2020-02-25 00:00:00-05:00,1646.900024,-1.062140941619873,0.25690051913261414,0.7430994808673859,0.7430994808673859,0,0,1
2020-02-26 00:00:00-05:00,1640.0,-0.8495678901672363,0.2995235025882721,0.7004764974117279,0.7004764974117279,0,0,1
2020-02-27 00:00:00-05:00,1640.0,-0.8658307194709778,0.29612258076667786,0.7038774192333221,0.7038774192333221,0,0,1
2020-02-28 00:00:00-05:00,1564.099976,0.4916810691356659,0.6205023527145386,0.3794976472854614,0.6205023527145386,1,1,1
2020-02-29 00:00:00-05:00,1573.5000003333332,0.3603793680667877,0.5891322493553162,0.41086775064468384,0.5891322493553162,1,1,1
2020-03-01 00:00:00-05:00,1582.9000246666667,0.24053682386875153,0.5598459243774414,0.4401540756225586,0.5598459243774414,1,1,1
2020-03-02 00:00:00-05:00,1592.300049,-0.462336003780365,0.38643181324005127,0.6135681867599487,0.6135681867599487,0,1,0
2020-03-03 00:00:00-05:00,1642.099976,-0.3523898720741272,0.4128030240535736,0.5871969759464264,0.5871969759464264,0,0,1
2020-03-04 00:00:00-05:00,1641.099976,-0.2502034604549408,0.4377734065055847,0.5622265934944153,0.5622265934944153,0,1,0
2020-03-05 00:00:00-05:00,1666.400024,-1.0786194801330566,0.25376737117767334,0.7462326288223267,0.7462326288223267,0,1,0
2020-03-06 00:00:00-05:00,1670.800049,-1.0477322340011597,0.2596608102321625,0.7403391897678375,0.7403391897678375,0,1,0
2020-03-07 00:00:00-05:00,1671.7112522157677,-0.5107319355010986,0.37502196431159973,0.6249780356884003,0.6249780356884003,0,1,0
2020-03-08 00:00:00-05:00,1672.6224554315352,0.15076231956481934,0.5376193523406982,0.46238064765930176,0.5376193523406982,1,1,1
2020-03-09 00:00:00-05:00,1673.533658647303,0.20803365111351013,0.5518216490745544,0.44817835092544556,0.5518216490745544,1,1,1
2020-03-10 00:00:00-05:00,1674.4448618630704,0.6752671599388123,0.6626815795898438,0.33731842041015625,0.6626815795898438,1,1,1
2020-03-11 00:00:00-05:00,1675.356065078838,0.7158052921295166,0.671682596206665,0.32831740379333496,0.671682596206665,1,1,1
2020-03-12 00:00:00-05:00,1676.267268294606,0.7868269681930542,0.6871495842933655,0.3128504157066345,0.6871495842933655,1,1,1
2020-03-13 00:00:00-05:00,1677.1784715103734,1.2135831117630005,0.7709323167800903,0.22906768321990967,0.7709323167800903,1,1,1
2020-03-14 00:00:00-05:00,1678.089674726141,1.4218538999557495,0.8056288361549377,0.19437116384506226,0.8056288361549377,1,1,1
2020-03-15 00:00:00-05:00,1679.0008779419086,1.3751788139343262,0.7982155680656433,0.2017844319343567,0.7982155680656433,1,1,1
2020-03-16 00:00:00-05:00,1679.9120811576763,1.3751788139343262,0.7982155680656433,0.2017844319343567,0.7982155680656433,1,1,1
2020-03-17 00:00:00-05:00,1680.823284373444,1.2577134370803833,0.7786322236061096,0.22136777639389038,0.7786322236061096,1,1,1
2020-03-18 00:00:00-05:00,1681.7344875892115,2.234598159790039,0.9033136963844299,0.09668630361557007,0.9033136963844299,1,1,1
2020-03-19 00:00:00-05:00,1682.6456908049793,2.5562233924865723,0.9279904961585999,0.07200950384140015,0.9279904961585999,1,1,1
2020-03-20 00:00:00-05:00,1683.5568940207468,2.6261253356933594,0.9325242042541504,0.06747579574584961,0.9325242042541504,1,1,1
2020-03-21 00:00:00-05:00,1684.4680972365145,2.5711960792541504,0.9289846420288086,0.0710153579711914,0.9289846420288086,1,1,1
2020-03-22 00:00:00-05:00,1685.379300452282,2.3556909561157227,0.9133854508399963,0.08661454916000366,0.9133854508399963,1,1,1
2020-03-23 00:00:00-05:00,1686.2905036680495,2.6642634868621826,0.9348846673965454,0.06511533260345459,0.9348846673965454,1,1,1
2020-03-24 00:00:00-05:00,1687.2017068838177,3.010610580444336,0.9530512094497681,0.046948790550231934,0.9530512094497681,1,1,1
2020-03-25 00:00:00-05:00,1688.112910099585,3.8686602115631104,0.979541003704071,0.020458996295928955,0.979541003704071,1,1,1
2020-03-26 00:00:00-05:00,1689.024113315353,3.8686602115631104,0.979541003704071,0.020458996295928955,0.979541003704071,1,1,1
2020-03-27 00:00:00-05:00,1689.9353165311202,3.978623867034912,0.9816323518753052,0.018367648124694824,0.9816323518753052,1,1,1
2020-03-28 00:00:00-05:00,1690.846519746888,3.978623867034912,0.9816323518753052,0.018367648124694824,0.9816323518753052,1,1,1
2020-03-29 00:00:00-05:00,1691.7577229626556,3.7972240447998047,0.9780592918395996,0.02194070816040039,0.9780592918395996,1,1,1
2020-03-30 00:00:00-05:00,1692.6689261784231,3.9038169384002686,0.9802337288856506,0.019766271114349365,0.9802337288856506,1,1,1
2020-03-31 00:00:00-05:00,1693.5801293941909,3.8983805179595947,0.9801281094551086,0.019871890544891357,0.9801281094551086,1,1,1
2020-04-01 00:00:00-05:00,1694.4913326099584,4.08158016204834,0.9833994507789612,0.01660054922103882,0.9833994507789612,1,1,1
2020-04-02 00:00:00-05:00,1695.402535825726,4.08158016204834,0.9833994507789612,0.01660054922103882,0.9833994507789612,1,1,1
2020-04-03 00:00:00-05:00,1696.3137390414938,4.120218276977539,0.9840186238288879,0.01598137617111206,0.9840186238288879,1,1,1
2020-04-04 00:00:00-05:00,1697.224942257261,4.164909839630127,0.984706461429596,0.015293538570404053,0.984706461429596,1,1,1
2020-04-05 00:00:00-05:00,1698.136145473029,4.248761177062988,0.9859192371368408,0.01408076286315918,0.9859192371368408,1,1,1
2020-04-06 00:00:00-05:00,1699.0473486887963,4.208740711212158,0.9853526949882507,0.014647305011749268,0.9853526949882507,1,1,1
2020-04-07 00:00:00-05:00,1699.9585519045645,4.208740711212158,0.9853526949882507,0.014647305011749268,0.9853526949882507,1,1,1
2020-04-08 00:00:00-05:00,1700.869755120332,4.226940631866455,0.9856130480766296,0.014386951923370361,0.9856130480766296,1,1,1
2020-04-09 00:00:00-05:00,1701.7809583360995,4.226940631866455,0.9856130480766296,0.014386951923370361,0.9856130480766296,1,1,1
2020-04-10 00:00:00-05:00,1702.6921615518672,4.226940631866455,0.9856130480766296,0.014386951923370361,0.9856130480766296,1,1,1
2020-04-11 00:00:00-05:00,1703.6033647676347,4.198713779449463,0.985207200050354,0.014792799949645996,0.985207200050354,1,1,1
2020-04-12 00:00:00-05:00,1704.5145679834025,4.199309349060059,0.9852159023284912,0.014784097671508789,0.9852159023284912,1,1,1
2020-04-13 00:00:00-05:00,1705.4257711991702,4.199309349060059,0.9852159023284912,0.014784097671508789,0.9852159023284912,1,1,1
2020-04-14 00:00:00-05:00,1706.3369744149377,4.199309349060059,0.9852159023284912,0.014784097671508789,0.9852159023284912,1,1,1
2020-04-15 00:00:00-05:00,1707.2481776307054,4.199309349060059,0.9852159023284912,0.014784097671508789,0.9852159023284912,1,1,1
2020-04-16 00:00:00-05:00,1708.159380846473,4.199309349060059,0.9852159023284912,0.014784097671508789,0.9852159023284912,1,1,1
2020-04-17 00:00:00-05:00,1709.0705840622406,4.199309349060059,0.9852159023284912,0.014784097671508789,0.9852159023284912,1,1,1
2020-04-18 00:00:00-05:00,1709.981787278008,4.452780246734619,0.9884878993034363,0.01151210069656372,0.9884878993034363,1,1,1
2020-04-19 00:00:00-05:00,1710.892990493776,4.469574928283691,0.988677442073822,0.011322557926177979,0.988677442073822,1,1,1
2020-04-20 00:00:00-05:00,1711.8041937095436,4.634082794189453,0.9903784990310669,0.009621500968933105,0.9903784990310669,1,1,1
2020-04-21 00:00:00-05:00,1712.715396925311,4.634082794189453,0.9903784990310669,0.009621500968933105,0.9903784990310669,1,1,1
2020-04-22 00:00:00-05:00,1713.6266001410788,4.583134174346924,0.9898806810379028,0.010119318962097168,0.9898806810379028,1,1,1
2020-04-23 00:00:00-05:00,1714.5378033568463,4.641034126281738,0.9904444813728333,0.009555518627166748,0.9904444813728333,1,1,1
2020-04-24 00:00:00-05:00,1715.449006572614,4.643403053283691,0.9904668927192688,0.009533107280731201,0.9904668927192688,1,1,1
2020-04-25 00:00:00-05:00,1716.3602097883818,4.594362735748291,0.9899924397468567,0.01000756025314331,0.9899924397468567,1,1,1
2020-04-26 00:00:00-05:00,1717.2714130041493,4.594362735748291,0.9899924397468567,0.01000756025314331,0.9899924397468567,1,1,1
2020-04-27 00:00:00-05:00,1718.182616219917,4.594362735748291,0.9899924397468567,0.01000756025314331,0.9899924397468567,1,1,1
2020-04-28 00:00:00-05:00,1719.0938194356845,4.594362735748291,0.9899924397468567,0.01000756025314331,0.9899924397468567,1,1,1
2020-04-29 00:00:00-05:00,1720.0050226514522,4.594362735748291,0.9899924397468567,0.01000756025314331,0.9899924397468567,1,1,1
2020-04-30 00:00:00-05:00,1720.91622586722,4.559674263000488,0.9896429181098938,0.010357081890106201,0.9896429181098938,1,1,1
2020-05-01 00:00:00-05:00,1721.8274290829877,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-02 00:00:00-05:00,1722.7386322987552,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-03 00:00:00-05:00,1723.6498355145227,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-04 00:00:00-05:00,1724.5610387302904,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-05 00:00:00-05:00,1725.472241946058,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-06 00:00:00-05:00,1726.3834451618256,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-07 00:00:00-05:00,1727.2946483775934,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-08 00:00:00-05:00,1728.2058515933609,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-09 00:00:00-05:00,1729.1170548091286,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-10 00:00:00-05:00,1730.0282580248963,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-11 00:00:00-05:00,1730.9394612406638,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-12 00:00:00-05:00,1731.8506644564316,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-13 00:00:00-05:00,1732.761867672199,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-14 00:00:00-05:00,1733.6730708879668,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-15 00:00:00-05:00,1734.5842741037343,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-16 00:00:00-05:00,1735.495477319502,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-17 00:00:00-05:00,1736.4066805352695,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-18 00:00:00-05:00,1737.3178837510372,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-19 00:00:00-05:00,1738.229086966805,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-20 00:00:00-05:00,1739.1402901825727,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-21 00:00:00-05:00,1740.0514933983402,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-22 00:00:00-05:00,1740.962696614108,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-23 00:00:00-05:00,1741.8738998298754,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-24 00:00:00-05:00,1742.7851030456432,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-25 00:00:00-05:00,1743.6963062614109,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-26 00:00:00-05:00,1744.6075094771784,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-27 00:00:00-05:00,1745.518712692946,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-28 00:00:00-05:00,1746.4299159087136,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-29 00:00:00-05:00,1747.341119124481,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-30 00:00:00-05:00,1748.2523223402488,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-05-31 00:00:00-05:00,1749.1635255560166,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-01 00:00:00-05:00,1750.0747287717843,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-02 00:00:00-05:00,1750.9859319875518,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-03 00:00:00-05:00,1751.8971352033195,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-04 00:00:00-05:00,1752.808338419087,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-05 00:00:00-05:00,1753.7195416348547,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-06 00:00:00-05:00,1754.6307448506225,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-07 00:00:00-05:00,1755.54194806639,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-08 00:00:00-05:00,1756.4531512821577,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-09 00:00:00-05:00,1757.3643544979252,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-10 00:00:00-05:00,1758.275557713693,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-11 00:00:00-05:00,1759.186760929461,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-12 00:00:00-05:00,1760.0979641452282,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-13 00:00:00-05:00,1761.009167360996,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-14 00:00:00-05:00,1761.9203705767634,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-15 00:00:00-05:00,1762.8315737925311,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-16 00:00:00-05:00,1763.7427770082986,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-17 00:00:00-05:00,1764.6539802240663,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-18 00:00:00-05:00,1765.565183439834,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-19 00:00:00-05:00,1766.4763866556016,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-20 00:00:00-05:00,1767.3875898713693,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-21 00:00:00-05:00,1768.2987930871368,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-22 00:00:00-05:00,1769.2099963029043,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-23 00:00:00-05:00,1770.1211995186725,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-24 00:00:00-05:00,1771.0324027344398,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-25 00:00:00-05:00,1771.9436059502077,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-26 00:00:00-05:00,1772.854809165975,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-27 00:00:00-05:00,1773.7660123817427,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-28 00:00:00-05:00,1774.6772155975104,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-29 00:00:00-05:00,1775.588418813278,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-06-30 00:00:00-05:00,1776.4996220290457,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-01 00:00:00-05:00,1777.4108252448132,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-02 00:00:00-05:00,1778.322028460581,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-03 00:00:00-05:00,1779.2332316763486,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-04 00:00:00-05:00,1780.144434892116,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-05 00:00:00-05:00,1781.055638107884,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-06 00:00:00-05:00,1781.9668413236514,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-07 00:00:00-05:00,1782.878044539419,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-08 00:00:00-05:00,1783.7892477551868,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-09 00:00:00-05:00,1784.7004509709543,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-10 00:00:00-05:00,1785.611654186722,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-11 00:00:00-05:00,1786.5228574024895,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-12 00:00:00-05:00,1787.4340606182573,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-13 00:00:00-05:00,1788.345263834025,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-14 00:00:00-05:00,1789.2564670497925,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-15 00:00:00-05:00,1790.1676702655602,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-16 00:00:00-05:00,1791.0788734813275,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-17 00:00:00-05:00,1791.9900766970954,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-18 00:00:00-05:00,1792.9012799128632,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-19 00:00:00-05:00,1793.812483128631,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-20 00:00:00-05:00,1794.7236863443984,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-21 00:00:00-05:00,1795.634889560166,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-22 00:00:00-05:00,1796.5460927759336,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-23 00:00:00-05:00,1797.4572959917011,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-24 00:00:00-05:00,1798.3684992074689,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-25 00:00:00-05:00,1799.2797024232366,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-26 00:00:00-05:00,1800.190905639004,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-27 00:00:00-05:00,1801.1021088547718,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-28 00:00:00-05:00,1802.0133120705395,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-29 00:00:00-05:00,1802.924515286307,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-30 00:00:00-05:00,1803.8357185020748,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-07-31 00:00:00-05:00,1804.7469217178425,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-01 00:00:00-05:00,1805.65812493361,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-02 00:00:00-05:00,1806.5693281493773,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-03 00:00:00-05:00,1807.4805313651448,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-04 00:00:00-05:00,1808.391734580913,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-05 00:00:00-05:00,1809.3029377966805,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-06 00:00:00-05:00,1810.214141012448,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-07 00:00:00-05:00,1811.125344228216,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-08 00:00:00-05:00,1812.0365474439836,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-09 00:00:00-05:00,1812.947750659751,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-10 00:00:00-05:00,1813.8589538755184,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-11 00:00:00-05:00,1814.7701570912864,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-12 00:00:00-05:00,1815.6813603070536,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-13 00:00:00-05:00,1816.5925635228216,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-14 00:00:00-05:00,1817.503766738589,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-15 00:00:00-05:00,1818.4149699543568,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-16 00:00:00-05:00,1819.3261731701243,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-17 00:00:00-05:00,1820.237376385892,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-18 00:00:00-05:00,1821.14857960166,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-19 00:00:00-05:00,1822.0597828174275,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-20 00:00:00-05:00,1822.970986033195,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
2020-08-21 00:00:00-05:00,1823.8821892489627,4.541903495788574,0.9894591569900513,0.01054084300994873,0.9894591569900513,1,1,1
